bid,mode,keep_rate,estimator,n_models,n_dropped,mean_bias,lo95,hi95,ci_lo,ci_hi
mmbench_v11,features_and_score,0.6,irt,251,0,0.017834838,0.01613156315870583,0.019453397719189525,0.017781389599968108,0.01788828735954651
mmbench_v11,features_and_score,0.6,ipw,251,0,0.056448825,0.05452383756637573,0.05840725637972355,0.05638762269725787,0.05651002671012891
mmbench_v11,features_and_score,0.6,dr,251,0,0.051968474,0.05070984223857522,0.05304981749504804,0.0519308481867234,0.05200609969545204
mmbench_v11,features_and_score,0.7,naive,251,0,0.044390954,0.04342220686376095,0.0453423272818327,0.04436067300913649,0.044421235145351116
mmbench_v11,features_and_score,0.7,irt,251,0,0.0063251066,0.004927823320031166,0.007848734967410564,0.006277814276130447,0.006372398928193798
mmbench_v11,features_and_score,0.7,ipw,251,0,0.04901837,0.0476837070658803,0.05034418012946844,0.048975839616058656,0.04906090408444565
mmbench_v11,features_and_score,0.7,dr,251,0,0.04159881,0.04070149660110474,0.04251713510602713,0.04157009124690193,0.0416275322443853
mmbench_v11,features_and_score,0.8,naive,251,0,0.03179358,0.03105849530547857,0.03256409075111151,0.03177079204306715,0.031816366875313584
mmbench_v11,features_and_score,0.8,irt,251,0,-0.009534381,-0.010711933160200715,-0.008391026477329432,-0.0095702480762338,-0.00949851458379275
mmbench_v11,features_and_score,0.8,ipw,251,0,0.039102726,0.038194062374532226,0.04007005905732512,0.03907273821869181,0.03913271315059377
mmbench_v11,features_and_score,0.8,dr,251,0,0.029920608,0.029201915161684154,0.0305881142616272,0.02989899118098662,0.02994222442951753
mmbench_v11,features_and_score,0.9,naive,251,0,0.017521715,0.017008348647505046,0.01803654511459172,0.017506141324210037,0.017537288259101044
mmbench_v11,features_and_score,0.9,irt,251,0,-0.031329576,-0.032335239555686714,-0.030368141131475568,-0.03136020849707996,-0.03129894335505093
mmbench_v11,features_and_score,0.9,ipw,251,0,0.029153252,0.02858296954073012,0.029703507805243133,0.029135285176484053,0.029171218864472444
mmbench_v11,features_and_score,0.9,dr,251,0,0.016912932,0.016464047925546767,0.017400324530899524,0.01689783066531409,0.016928032487428295
bfcl,features_only,0.5,naive,93,0,0.021211907,0.016864251578226686,0.025294803781434894,0.02107820446559107,0.021345610069549922
bfcl,features_only,0.5,irt,93,0,0.039402176,0.03511466411873698,0.04319017520174384,0.03927462108732957,0.03952973030207854
bfcl,features_only,0.5,ipw,93,0,-0.07878044,-0.08145636487752199,-0.07613963782787322,-0.07886677819246211,-0.07869410676008305
bfcl,features_only,0.5,dr,93,0,0.004710562,0.0013909309374867008,0.008019981929101049,0.0046041804696906235,0.004816943653346238
bfcl,features_only,0.6,naive,93,0,0.01739301,0.014614547835662961,0.0202341222204268,0.017304753566068663,0.017481265908199296
bfcl,features_only,0.6,irt,93,0,0.046552557,0.04363283989951015,0.049443410336971284,0.046457474493463304,0.046647640502969955
bfcl,features_only,0.6,ipw,93,0,-0.047919933,-0.05074878670275211,-0.045187704637646674,-0.04800944510575904,-0.047830420399936305
bfcl,features_only,0.6,dr,93,0,0.0044560707,0.0020703651418443767,0.006817190349102021,0.004378332193042267,0.004533809241806042
bfcl,features_only,0.7,naive,93,0,0.012926799,0.011228203121572734,0.014745925925672055,0.012870796523416331,0.012982801966941068
bfcl,features_only,0.7,irt,93,0,0.050294016,0.04701948100700974,0.0531137278303504,0.05019652610440012,0.05039150500874762
bfcl,features_only,0.7,ipw,93,0,-0.017034909,-0.019457894191145898,-0.014594855811446905,-0.017113063398673106,-0.016956754114554357
bfcl,features_only,0.7,dr,93,0,0.0017861181,0.0001628943802643335,0.00351918590022251,0.0017300275303278711,0.001842208750560448
bfcl,features_only,0.8,naive,93,0,0.008160435,0.007086096098646522,0.00921370037831366,0.008126767359119375,0.008194101967472117
bfcl,features_only,0.8,irt,93,0,0.053249884,0.05105691235512495,0.05500919362530112,0.053189487621715624,0.05331028117186729
bfcl,features_only,0.8,ipw,93,0,0.00605843,0.004142568330280483,0.007943192357197404,0.005999272817801982,0.006117586849201172
bfcl,features_only,0.8,dr,93,0,-0.00035914898,-0.0016839069168781862,0.0009340366334072314,-0.0004007451193344862,-0.0003175528413678437
bfcl,features_only,0.9,naive,93,0,0.0038968418,0.003319634520448744,0.004421539418399334,0.003879625817793954,0.003914057740908515
bfcl,features_only,0.9,irt,93,0,0.055015452,0.0539125207811594,0.056097801122814414,0.0549813167244744,0.05504958768779519
bfcl,features_only,0.9,ipw,93,0,0.020825535,0.019903423776850105,0.02173477760516107,0.020796025349079737,0.020855044768870703
bfcl,features_only,0.9,dr,93,0,-0.0016323111,-0.002364678808953613,-0.00092693973419955,-0.001655353540492422,-0.0016092687566455538
bfcl,features_and_score,0.5,naive,93,0,-0.023259126,-0.03186358651146293,-0.015446654870174825,-0.023519469880489356,-0.022998781419368737
bfcl,features_and_score,0.5,irt,93,0,-0.023194714,-0.031137144844979047,-0.015624417341314256,-0.023439029677806877,-0.022950397358240105
bfcl,features_and_score,0.5,ipw,93,0,-0.1542073,-0.15615534484386445,-0.15230184383690357,-0.15426763151453396,-0.1541469767255936
bfcl,features_and_score,0.5,dr,93,0,-0.05817291,-0.06432311236858368,-0.05173709457740188,-0.058379450516453865,-0.057966372294672844
